abrasion,brand,certifications,cleaningCode,colors,content,finish,horizontalRepeat,image,leadTime,moq,origin,price,railRoaded,sku,pattern,patternType,fabric,theme,use,verticalRepeat,width
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5822.290.18002.103/2_MidSize.jpg,3,100,Türkiye,0,0,18002,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5822.290.18001.101/1_MidSize.jpg,3,100,Türkiye,0,0,18001,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5834.300.244773.2328/1_MidSize.jpg,3,100,Türkiye,0,0,244773,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5715.300.244015.A899/1_MidSize.jpg,3,100,Türkiye,0,0,244015,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5715.300.244007.1505/1_MidSize.jpg,3,100,Türkiye,0,0,244007,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5715.300.244016.1505/1_MidSize.jpg,3,100,Türkiye,0,0,244016,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.244781.2328/1_MidSize.jpg,3,100,Türkiye,0,0,244781,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5749.300.244816.2337/1_MidSize.jpg,3,100,Türkiye,0,0,244816,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5731.300.124122.2517/1_MidSize.jpg,3,100,Türkiye,0,0,124122,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5663.300.244408.2323/1_MidSize.jpg,3,100,Türkiye,0,0,244408,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5844.300.244839.100/1_MidSize.jpg,3,100,Türkiye,0,0,244839,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5110.300.243926.103/1_MidSize.jpg,3,100,Türkiye,0,0,243926,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244752.1318/1_MidSize.jpg,3,100,Türkiye,0,0,244752,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244750.1317/1_MidSize.jpg,3,100,Türkiye,0,0,244750,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244747.1318/1_MidSize.jpg,3,100,Türkiye,0,0,244747,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244709.1318/1_MidSize.jpg,3,100,Türkiye,0,0,244709,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244741.1309/1_MidSize.jpg,3,100,Türkiye,0,0,244741,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5308.300.244731.1311/1_MidSize.jpg,3,100,Türkiye,0,0,2444731,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5308.300.244444.2389/1_MidSize.jpg,3,100,Türkiye,0,0,244444,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5746.300.244322.2324/1_MidSize.jpg,3,100,Türkiye,0,0,244322,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244212.1318/1_MidSize.jpg,3,100,Türkiye,0,0,244212,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.244405.1509/1_MidSize.jpg,3,100,Türkiye,0,0,244405,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.244521.2383/1_MidSize.jpg,3,100,Türkiye,0,0,244521,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.162961.1318/1_MidSize.jpg,3,100,Türkiye,0,0,162961,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5346.300.122386-9.T535/1_MidSize.jpg,3,100,Türkiye,0,0,122836-9,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5774.300.162786.1885/1_MidSize.jpg,3,100,Türkiye,0,0,162786,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5734.300.124079.1503/1_MidSize.jpg,3,100,Türkiye,0,0,124079,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5734.300.124078.1503/1_MidSize.jpg,3,100,Türkiye,0,0,124078,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5234.300.81609.100/1_MidSize.jpg,3,100,Türkiye,0,0,81609,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244824.1517/1_MidSize.jpg,3,100,Türkiye,0,0,244824,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244728.1309/1_MidSize.jpg,3,100,Türkiye,0,0,244728,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5308.300.244625.2471/1_MidSize.jpg,3,100,Türkiye,0,0,244625,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.244524.1503/1_MidSize.jpg,3,100,Türkiye,0,0,244524,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.244523.1509/1_MidSize.jpg,3,100,Türkiye,0,0,244523,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5346.300.244483.T534/1_MidSize.jpg,3,100,Türkiye,0,0,244483,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244415.2389/1_MidSize.jpg,3,100,Türkiye,0,0,244415,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.244402.1503/1_MidSize.jpg,3,100,Türkiye,0,0,244402,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5134.300.244497.B955/1_MidSize.jpg,3,100,Türkiye,0,0,244497,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5749.315.244209.2321/1_MidSize.jpg,3,100,Türkiye,0,0,244209,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5715.300.244020.A899/1_MidSize.jpg,3,100,Türkiye,0,0,244020,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5627.280.243792.1505/1_MidSize.jpg,3,100,Türkiye,0,0,243792,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.243253.2386/1_MidSize.jpg,3,100,Türkiye,0,0,243253,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.162852.1503/1_MidSize.jpg,3,100,Türkiye,0,0,162852,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5134.300.162850.1509/1_MidSize.jpg,3,100,Türkiye,0,0,162850,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124169.1318/1_MidSize.jpg,3,100,Türkiye,0,0,124169,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5663.300.641074.2385/1_MidSize.jpg,3,100,Türkiye,0,0,641074,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5308.300.244660.2393/1_MidSize.jpg,3,100,Türkiye,0,0,244660,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5734.300.162854.1503/1_MidSize.jpg,3,100,Türkiye,0,0,162854,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5764.300.124157.2271/1_MidSize.jpg,3,100,Türkiye,0,0,124157,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5764.300.124156.2271/1_MidSize.jpg,3,100,Türkiye,0,0,124156,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5775.300.123931.1821/1_MidSize.jpg,3,100,Türkiye,0,0,123931,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.123616.2543/1_MidSize.jpg,3,100,Türkiye,0,0,123616,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.23531.2/1_MidSize.jpg,3,100,Türkiye,0,0,23531,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.8157.1/1_MidSize.jpg,3,100,Türkiye,0,0,8157,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.8156.2/1_MidSize.jpg,3,100,Türkiye,0,0,8156,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.8155.1/1_MidSize.jpg,3,100,Türkiye,0,0,8155,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.12107.1/1_MidSize.jpg,3,100,Türkiye,0,0,12107,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5134.290.24102.2/1_MidSize.jpg,3,100,Türkiye,0,0,24102,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5134.290.24101.1/1_MidSize.jpg,3,100,Türkiye,0,0,24101,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.23535.2/1_MidSize.jpg,3,100,Türkiye,0,0,23535,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.23529.1/1_MidSize.jpg,3,100,Türkiye,0,0,23529,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.23528.2/1_MidSize.jpg,3,100,Türkiye,0,0,23528,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244426.1317/1_MidSize.jpg,3,100,Türkiye,0,0,244426,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244418.1318/1_MidSize.jpg,3,100,Türkiye,0,0,244418,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.244416.1317/1_MidSize.jpg,3,100,Türkiye,0,0,244416,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5774.300.162858.1885/1_MidSize.jpg,3,100,Türkiye,0,0,162858,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5746.300.162853.1885/1_MidSize.jpg,3,100,Türkiye,0,0,162853,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.123999.T534/1_MidSize.jpg,3,100,Türkiye,0,0,123999,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.81725.1317/1_MidSize.jpg,3,100,Türkiye,0,0,81725,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.81674.1318/1_MidSize.jpg,3,100,Türkiye,0,0,81674,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.81671.1317/1_MidSize.jpg,3,100,Türkiye,0,0,81671,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.81667.1318/1_MidSize.jpg,3,100,Türkiye,0,0,81667,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.5644.1/1_MidSize.jpg,3,100,Türkiye,0,0,5644,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124007.1318/1_MidSize.jpg,3,100,Türkiye,0,0,124007,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124006.1318/1_MidSize.jpg,3,100,Türkiye,0,0,124006,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.123995.1317/1_MidSize.jpg,3,100,Türkiye,0,0,123995,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5270.300.244362.B907/1_MidSize.jpg,3,100,Türkiye,0,0,244362,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5270.300.244368.B907/1_MidSize.jpg,3,100,Türkiye,0,0,244368,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.23002.2/1_MidSize.jpg,3,100,Türkiye,0,0,23002,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.23000.2/1_MidSize.jpg,3,100,Türkiye,0,0,23000,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.21004.2/1_MidSize.jpg,3,100,Türkiye,0,0,21004,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.13503.1/1_MidSize.jpg,3,100,Türkiye,0,0,13503,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.81665.1318/1_MidSize.jpg,3,100,Türkiye,0,0,81665,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124008.1318/1_MidSize.jpg,3,100,Türkiye,0,0,124008,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124003.1317/1_MidSize.jpg,3,100,Türkiye,0,0,124003,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124000.1318/1_MidSize.jpg,3,100,Türkiye,0,0,124000,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.123986.1317/1_MidSize.jpg,3,100,Türkiye,0,0,123986,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.8154.2/1_MidSize.jpg,3,100,Türkiye,0,0,8154,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.81645.1317/1_MidSize.jpg,3,100,Türkiye,0,0,81645,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124016.1318/1_MidSize.jpg,3,100,Türkiye,0,0,124016,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124005.1317/1_MidSize.jpg,3,100,Türkiye,0,0,124005,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.124002.1318/1_MidSize.jpg,3,100,Türkiye,0,0,124002,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.123985.1317/1_MidSize.jpg,3,100,Türkiye,0,0,123985,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.123969.1318/1_MidSize.jpg,3,100,Türkiye,0,0,123969,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.123958.1317/1_MidSize.jpg,3,100,Türkiye,0,0,123958,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.8153.2/1_MidSize.jpg,3,100,Türkiye,0,0,8153,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.8152.3/1_MidSize.jpg,3,100,Türkiye,0,0,8152,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.8151.2/1_MidSize.jpg,3,100,Türkiye,0,0,8151,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.12106.2/1_MidSize.jpg,3,100,Türkiye,0,0,12106,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.12105.2/1_MidSize.jpg,3,100,Türkiye,0,0,12105,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.12103.2/1_MidSize.jpg,3,100,Türkiye,0,0,12103,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.12102.2/1_MidSize.jpg,3,100,Türkiye,0,0,12102,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5005.290.12101.2/1_MidSize.jpg,3,100,Türkiye,0,0,12101,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.21010.2/1_MidSize.jpg,3,100,Türkiye,0,0,21010,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.21007.2/1_MidSize.jpg,3,100,Türkiye,0,0,21007,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.21002.2/1_MidSize.jpg,3,100,Türkiye,0,0,21002,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.21000.2/1_MidSize.jpg,3,100,Türkiye,0,0,21000,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.13519.2/1_MidSize.jpg,3,100,Türkiye,0,0,13519,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.13518.2/1_MidSize.jpg,3,100,Türkiye,0,0,13518,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.13515.2/1_MidSize.jpg,3,100,Türkiye,0,0,13515,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.13507.2/1_MidSize.jpg,3,100,Türkiye,0,0,13507,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.13505.2/1_MidSize.jpg,3,100,Türkiye,0,0,13505,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.10505.2/1_MidSize.jpg,3,100,Türkiye,0,0,10505,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.10504.2/1_MidSize.jpg,3,100,Türkiye,0,0,10504,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.10503.2/1_MidSize.jpg,3,100,Türkiye,0,0,10503,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.10501.2/1_MidSize.jpg,3,100,Türkiye,0,0,10501,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.124081.1509/1_MidSize.jpg,3,100,Türkiye,0,0,124081,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5762.300.124076.1503/1_MidSize.jpg,3,100,Türkiye,0,0,124076,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.17006.9/1_MidSize.jpg,3,100,Türkiye,0,0,17006,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5652.290.13307.5/1_MidSize.jpg,3,100,Türkiye,0,0,13307,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.81689.1317/1_MidSize.jpg,3,100,Türkiye,0,0,81689,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.81587.1318/1_MidSize.jpg,3,100,Türkiye,0,0,81587,,embroidery,"[""sheer""]",Vintage,curtain,0,300
0,Kismet,[],W,[],"{""polyester"":100}",FR,0,http://kismettekstil.com/Content/Images/5651.300.123974.1317/1_MidSize.jpg,3,100,Türkiye,0,0,123974,,embroidery,"[""sheer""]",Vintage,curtain,0,300
