sku,width,content,price,name,brand,style,pattern,patternType,theme,origin,abrasion,use,image,certifications,colors,leadTime,moq,railRoaded,verticalRepeat,horizontalRepeat,finish,cleaningCode
244781,300,"{""polyester"":100}",0,Vivian,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5762.300.244781.2328/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244816,300,"{""polyester"":100}",0,Kristin,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5749.300.244816.2337/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124122,300,"{""polyester"":100}",0,Bailee,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5731.300.124122.2517/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244408,300,"{""polyester"":100}",0,Charlie,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5663.300.244408.2323/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244839,300,"{""polyester"":100}",0,Kasey,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5844.300.244839.100/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243926,300,"{""polyester"":100}",0,Raina,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5110.300.243926.103/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244752,300,"{""polyester"":100}",0,Karley,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244752.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244750,300,"{""polyester"":100}",0,Mareli,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244750.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244747,300,"{""polyester"":100}",0,Yaritza,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244747.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244709,300,"{""polyester"":100}",0,Angie,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244709.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244741,300,"{""polyester"":100}",0,Audrina,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244741.1309/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
2444731,300,"{""polyester"":100}",0,Liana,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.244731.1311/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244444,300,"{""polyester"":100}",0,Alondra,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.244444.2389/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244322,300,"{""polyester"":100}",0,Lila,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5746.300.244322.2324/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244212,300,"{""polyester"":100}",0,Jayla,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244212.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244405,300,"{""polyester"":100}",0,Genesis,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5762.300.244405.1509/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244521,300,"{""polyester"":100}",0,Kelsey,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5762.300.244521.2383/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162961,300,"{""polyester"":100}",0,Cassandra,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.162961.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
122836-9,300,"{""polyester"":100}",0,Logan,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5346.300.122386-9.T535/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162786,300,"{""polyester"":100}",0,Scarlet,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5774.300.162786.1885/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124079,300,"{""polyester"":100}",0,Lainey,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5734.300.124079.1503/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124078,300,"{""polyester"":100}",0,Katrina,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5734.300.124078.1503/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
81609,300,"{""polyester"":100}",0,Rose,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5234.300.81609.100/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244824,300,"{""polyester"":100}",0,Mckayla,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244824.1517/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244728,300,"{""polyester"":100}",0,Emilee,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244728.1309/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244625,300,"{""polyester"":100}",0,Kaydence,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.244625.2471/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244524,300,"{""polyester"":100}",0,Milagros,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5762.300.244524.1503/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244523,300,"{""polyester"":100}",0,Autumn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5762.300.244523.1509/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244483,300,"{""polyester"":100}",0,Athena,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5346.300.244483.T534/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244415,300,"{""polyester"":100}",0,Daniella,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244415.2389/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244402,300,"{""polyester"":100}",0,Elianna,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5762.300.244402.1503/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244497,300,"{""polyester"":100}",0,Angelique,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5134.300.244497.B955/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244209,300,"{""polyester"":100}",0,Arianna,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5749.315.244209.2321/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244020,300,"{""polyester"":100}",0,Lydia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5715.300.244020.A899/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243792,300,"{""polyester"":100}",0,Laci,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5627.280.243792.1505/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
243253,300,"{""polyester"":100}",0,Ruby,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5762.300.243253.2386/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162852,300,"{""polyester"":100}",0,Felicity,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5762.300.162852.1503/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162850,300,"{""polyester"":100}",0,Cecilia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5134.300.162850.1509/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124169,300,"{""polyester"":100}",0,Elaine,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124169.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
641074,300,"{""polyester"":100}",0,Madisyn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5663.300.641074.2385/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244660,300,"{""polyester"":100}",0,Sanai,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5308.300.244660.2393/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162854,300,"{""polyester"":100}",0,Lena,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5734.300.162854.1503/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124157,300,"{""polyester"":100}",0,Nayeli,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5764.300.124157.2271/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124156,300,"{""polyester"":100}",0,Tamara,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5764.300.124156.2271/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123931,300,"{""polyester"":100}",0,Maria,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5775.300.123931.1821/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123616,300,"{""polyester"":100}",0,Iris,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123616.2543/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
23531,300,"{""polyester"":100}",0,Lilah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.23531.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
8157,300,"{""polyester"":100}",0,Christine,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.8157.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
8156,300,"{""polyester"":100}",0,Meredith,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.8156.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
8155,300,"{""polyester"":100}",0,Shea,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.8155.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
12107,300,"{""polyester"":100}",0,Cloe,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.12107.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
24102,300,"{""polyester"":100}",0,Alyvia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5134.290.24102.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
24101,300,"{""polyester"":100}",0,Hailey,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5134.290.24101.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
23535,300,"{""polyester"":100}",0,Ansley,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.23535.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
23529,300,"{""polyester"":100}",0,Alexus,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.23529.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
23528,300,"{""polyester"":100}",0,Ella,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.23528.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244426,300,"{""polyester"":100}",0,Itzel,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244426.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244418,300,"{""polyester"":100}",0,Riya,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244418.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244416,300,"{""polyester"":100}",0,Dana,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.244416.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162858,300,"{""polyester"":100}",0,Annika,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5774.300.162858.1885/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
162853,300,"{""polyester"":100}",0,Jaelyn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5746.300.162853.1885/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123999,300,"{""polyester"":100}",0,Lana,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123999.T534/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
81725,300,"{""polyester"":100}",0,Araceli,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.81725.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
81674,300,"{""polyester"":100}",0,Joslyn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.81674.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
81671,300,"{""polyester"":100}",0,Alannah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.81671.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
81667,300,"{""polyester"":100}",0,Macey,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.81667.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
5644,300,"{""polyester"":100}",0,Jaycee,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.5644.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124007,300,"{""polyester"":100}",0,Naomi,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124007.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124006,300,"{""polyester"":100}",0,Ellen,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124006.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123995,300,"{""polyester"":100}",0,Skylar,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123995.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244362,300,"{""polyester"":100}",0,Mercedes,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5270.300.244362.B907/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
244368,300,"{""polyester"":100}",0,Alyson,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5270.300.244368.B907/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
23002,300,"{""polyester"":100}",0,Nyasia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.23002.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
23000,300,"{""polyester"":100}",0,Marley,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.23000.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
21004,300,"{""polyester"":100}",0,Jennifer,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.21004.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
13503,300,"{""polyester"":100}",0,Isabel,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5652.290.13503.1/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
81665,300,"{""polyester"":100}",0,Sydney,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.81665.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124008,300,"{""polyester"":100}",0,Miracle,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124008.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124003,300,"{""polyester"":100}",0,Leslie,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124003.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124000,300,"{""polyester"":100}",0,Savanah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124000.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123986,300,"{""polyester"":100}",0,Samara,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123986.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
8154,300,"{""polyester"":100}",0,Eileen,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.8154.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
81645,300,"{""polyester"":100}",0,Amelia,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.81645.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124016,300,"{""polyester"":100}",0,Reina,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124016.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124005,300,"{""polyester"":100}",0,Casey,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124005.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
124002,300,"{""polyester"":100}",0,Janiyah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.124002.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123985,300,"{""polyester"":100}",0,Carina,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123985.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123969,300,"{""polyester"":100}",0,Josephine,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123969.1318/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
123958,300,"{""polyester"":100}",0,Miah,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5651.300.123958.1317/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
8153,300,"{""polyester"":100}",0,Anabel,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.8153.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
8152,300,"{""polyester"":100}",0,Summer,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.8152.3/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
8151,300,"{""polyester"":100}",0,Madelynn,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.8151.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
12106,300,"{""polyester"":100}",0,Evangeline,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.12106.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
12105,300,"{""polyester"":100}",0,Skyler,Kismet,embroidery,,embroidery,Vintage,Türkiye,0,curtain,http://kismettekstil.com/Content/Images/5005.290.12105.2/1_MidSize.jpg,[],[],3,100,0,0,0,FR,W
